Query
"Добрый день! Мною пройдено обучение по программе ""Главный бухгалтер госсектора «Составление и представлениебухгалтерской (финансовой) отчетности экономического субъекта»(код В) – 2023 в объеме 120 часов"" диплом об окончании обучения в нашу организацию не поступил! Где можно его найти?"
Понятно. Тогда исправьте на сайте, когда заходишь в свой личный кабинет что бы распечатать диплом там написано Главбух со знаниями МСФО. Уровень 8D по профстандарту. Получается что если ты принесешь на работу распечатку с сайта будет неправильно
"Добрый день, подскажите пж в отчету СЗВ-СТАЖ (ЕФС-1 новый отчет) если у сотрудника был отпуск за свой счет, ставят параметр ""НЕОПЛ"", а код ""МКС"" (Республика Карелия) и коэф. 1,15 (районный в Республике Карелия) не нужно ставить? Спасибо."
Добрый день. Пожалуйста, уточните, я обучилась по нескольким программам, но оригиналы по почте не получила и мое обучение не внесено в реестр Минтруда.Учебный центр, где я обучаю работников в Минтруд данные отправляет. Может это будет сделано позже?
Добрый день. просим подсказать у нас ваш сервис на одного пользователя или можно пользоваться двум работникам по одной авторизации? подскажите пожалуйста, при необходимости сменить компьютер как уточнить свой пароль входа в аккаунт бухсофт ? наш ИНН 9718088287. Спасибо
Здравствуйте! Прошу описать меня от всех рассылок. Самостоятельно отписываюсь, но рассылки приходят все равно. Обратите внимание: Я ОТЗЫВАЮ СОГЛАСИЕ НА ОБРАБОТКУ МОИХ ПЕРСОНАЛЬНЫХ ДАННЫХ. В случае получения надоедливых, назойливых рассылок буду вынуждена обратиться в Роскомнадзор. Спасибо за понимание!
Добрый день, что будет если организация подаст Уведомление о прекращении предпринимательской деятельности, в отношении которой применялась упрощенная система налогообложения (форма N 26.2-8), на текущий момент руководитель не знает что делать дальше, то есть деятельность прекращается, но организация остается
Здравствуйте, для составления годовой отчетности нужен акт сверки на 31.12.23 г. по договору № 478291292 подписки на периодические издания от 18.04.23 для финансового управления администрации Новокузнецкого муниципального округа ИНН 4252016750 с синими подписями и печатью. Подскажите, как получить?
Добрый день. прошу Вас уточнить статус моих документов и место нахождения их. В текущий момент ни получил ни одного оригинала, в головном офисе их так же нет. Сориентируйте когда они будут направлены в адрес головной организации. Заранее благодарен.
Добрый день! Я уже 100 раз отписывалась от рассылок с ваших сервисов, в том числе от журнала Трудовые споры, и мне до сих пор постоянно приходят письма. Пожалуйста, отпишите меня от рассылок со ВСЕХ сервисов Актиона. Почта nastya300753@gmail.com
Добрый день! Вопрос по загруженным документам сотрудника Бабаян А.В.: при начале обучения все документы были загружены, почему до сих пор не приняты? Сотрудник Ф.И.О. не меняла. И в паспорте и в дипломе фамилия одна, однако документы не приняты
Добрый день! Подскажите, пожалуйста, я оплатила, как физ.лицо подписку по счету Счет № 498049456 от 10.01.2024 . раньше у меня был личный кабинет оформлен на компанию ООО Циль-Абегг, могу я при оплаченной подписке остаться в своем личном кабинете?
По организации ВКК баллы в количестве 144 получала. По ЭВН изменила даты с 01.11 по 30.11. Спасибо за оперативность и внимательность! Также хочу уточнить по учебе по клинич.рекомендациям, я учебу прошла, но удостоверения нет. Может она не зачислена,
Добрый день. Подскажите пожалуйста. 1.08.23-31.08.23 проходил у вас обучение по артериальной гипертензии. 07.01.24 загрузил ваш курс в план на сайте НМО. Как получить баллы НМО ? И какая схема зачисления баллов на сайте мно после ваших курсов ?
Почта поменялась, ее восстановить не вышло. И сейчас в актионе зарегистрировалась по новой почте, но обучение не получается проходить. На новой почте по которой я сама зарегистрировалась, не приходят никакие уведомления. А как эту проблему решить, не знаю
Как правильно заменить Сиз . (например- полупальто на куртку утепленную ( у поставщика- куртка утепленная. Или не выдавсть совершенно не нужную - СИЗ.- каска. Унас санаторий- каска ни когда не понадобится, или сапоги резиновые. С уважением Сидельников В.П.
Здравствуйте. Отключите мне вашу дурацкую рассылку. Уже 100 раз отключала и всё равно приходят письма с бешенной регулярностью. Меня не интересуют больше ваши рассылки от слова совсем. Я работаю в другой сфере! удалите мою почту из своей базы!!!
Здравствуйте! Мы получили сегодня 11.01.2024 распоряжение от главы о поощрении директора техникума в размере 1 оклада. Распоряжение от 29 декабря 2023 года. Подскажите, пожалуйста, по какому окладу нам начислить премию по старому окладу или по окладу 2024 года?
Здравствуйте, мне приходят сообщения о том, что нет сканов документов в личном кабинете, они все прикреплены в разделе мои документы, при этом я уже ведь получала сертификат ранее, как бы мне его прислали если бы не было документов.
"Уважаемая Ольга, добрый вечер. Почта на которую ваши специалисты отправили письмо по поводу итоговых документов по обучению пр. ""Управление учреждениями культуры, не действительна (заблокирована)""Т.е. я ничего не смогу увидеть. Есть ли возможность выслать на почту учреждения (указана выше)"
Добрый день! Скажите по контракта заключенным по ст. 93 44фз (коммуналка) и размещенным на ЕИС, документы о приемке подписываем как и раньше на бумажном носителе и размещаем сканы в ЕИС, нет же еще элетронного актирования по таким контрактам?
"Добрый день, подскажите пожалуйста, почему-то адрес доставки вновь отображается неверно. По адресу 198188, г. Санкт-Петербург, ул. Возрождения, д. 19/8, 1 этаж журналы не доходят. Верным является адрес: 198188, г. Санкт-Петербург, ООО ""ИМЛ"", а/я № 1. Прошу внести изменения."
Здравствуйте! На мое обращение аннулировать УПД от 30.11.2023 никто не отреагировал. Период оказания услуги начинается с 29.12.2023. Мы не можем принять закрывающие документы с датой ранее указанного срока. Прошу перевыставить документы, а не дублировать почтой отклоненные в ЭДО.
Добрый день. Во исполнение доходного контракта учреждение внесло обеспечение (счет 210.05). В связи с ненадлежащим исполнением условий контракта, контрагент обеспечение не вернул (списал и перечислил в доход Федерального бюджета). Какими проводками учреждению начислить у себя в эту неустойку?
Здравствуйте. Подскажите пожалуйста пришло требование от ФНС по расчету 6 НДФЛ из-за строки 180. (просто у работника большие вычеты на ребенка из-за этого получился излишне удержанный налог) как правильно ответить налоговой? Есть ли примеры ответов на такой случай?
"Добрый день! У нас оплачен доступ к бухгалтерской программе ""БухСофт Онлайн. Бухгалтерия + Зарплата и кадры. Тариф Старт"". Как добавить еще одного ИП, чтобы можно было работать в этой же программе? ИП без наемных работников, отчетность не нужна"
Добрый день. У меня вопрос по уплате НДФЛ за продажу недвижимости, полученной в порядке наследования. С какого момента начинает отчитываться трёхлетних срок - с момента смерти наследодателя или с даты государственной регистрации права собственности наследника на данное имущество?
Добрый день можете пожалуйста уточнить, по какому договору действует подписка ? т.к от вас выслан подписанный УПД закрепленный за договором № 496708310 от 15.12.2023 г.,  Если все же подписка закреплена за этим номером договора, то скиньте пожалуйста его скан
Здравствуйте. Извините, что сюда. Отправила 9 января откорректированное портфолио и отчёт на проверку. Было сообщение, что рассмотрят в течение 5 дней. На мой сегодняшний запрос снова ответ, что рассмотрят в течение суток. Сколько же времени мне ещё ждать?
добрый день, подскажите ИП есть магазин, сейчас хотят торговать алкоголем после 21.00 что нужно для этого.? И они же хотят в соседнем помещении открыть бар., какие документы нужны для этого и какие условия должны быть для открытие бара.
"Добрый день! в прошлом году проходила обучение по программе ""Специалист в сфере закупок - 2023"" 120 ак.ч. Все документы загружены еще в прошлом году, печатная форма удостоверения/сертификата в адрес Учреждения так и не пришел. Направлялся ли указанный документ?"
"Здравствуйте. Мною был пройден цикл ""Функциональная диагностика: организация и методология работы"" 144 ч. с 01.10 по 30.11.2023года. В НМО цикл добавлен данными датами, диплом о прохождении получен. Не могу добиться начисления 144 ЗЕТ в НМО. Каким путём идти?"
Здравствуйте! Который раз приходят от вас сообщения по обучению сотрудников или по отправке документов об обучении. Прошу исключить меня из этой рассылки, тк я сотрудник. Руководитель (главная медсестра) Наталья Эдуардовна Нагатаева, вот ее электронная почта, направьте информацию туда, пожалуйста. nagataeva77@bk.ru
"Здравствуйте. Мною был пройден цикл ""Функциональная диагностика: организация и методология работы"" 144 ч. с 01.10 по 30.11.2023года. В НМО цикл добавлен данными датами, диплом о прохождении получен. Не могу добиться начисления 144 ЗЕТ в НМО. Каким путём идти?"
вчера позвонил специалист от Вас сказал что у меня не загружены документы, но когда я захожу в документы у меня в загрузках документы стоят не проверенные. Посмотрите пожалуйста каких документов у меня не хватает в загрузках. Заранее спасибо.
Добрый день. Подскажите, пожалуйста, для чего мне предлагается гостевой доступ к материалам журнала Упрощенка, при переходе к материалам из информационной рассылки на эл.почту, если у меня есть оплаченная подписка до ноября 2024г? Я могу как-то избежать лишних ссылок?
Добрый день! В январе 2023 года ООО ввело нового учредителя. А прибыль за 2021, 2022 год на тот момент не была выплачена. Как выплачивать дивиденды за предыдущие года, распределять только старому учредителю или распределять с учетом нового учредителя?
Коллеги, добрый день. На нашу организацию ИНН 2536329440 выставлены документы от 30.11.23. Неверно оформлены УПД, т.к. статус документа должен быть 2 в связи с тем, что НДС не предусмотрен. Просим переформировать документы, также продублировать по адресу - ms.lazareva@sls-logistics.pro
Коллеги, добрый день. На нашу организацию ИНН 2536329440 выставлены документы от 30.11.23. Неверно оформлены УПД, т.к. статус документа должен быть 2 в связи с тем, что НДС не предусмотрен. Просим переформировать документы, также продублировать по адресу - ms.lazareva@sls-logistics.pro
ДОбрый день, мне пришло сообщение на эл почту, что документы высланы на адрес Ижевск, ул.Майская, указанный для доставки. В личном кабинете мной был указан правильный адрес Ижевск? Льва Толстого. Почему документы отправлены по адресу, который я не указывала?
Добрый день! Хотим принять сотрудника на официальное трудоустройство. Сотрудник проживает на территории Турциии будет работать дистанционно. В трудовом договоре сотруднику укажем место работы - страну Турцию ( + адрес ). Вопрос, какой налог будет вычитаться у сотрудника ?
Добрый день. Хочу переговорить с менеджером. Есть вопрос по поводу документов. Нужно ли после каждого пройденного обучения по той или иной программе распечатывать договор и заявление о зачислении, подписывать эти документы и загружать их сканы в личном кабинете?
"Добрый день. На сегодняшний день я не получила ни одного номера журнала ""Главбух"". Можно уточнить, были ли они отправлены по адресу г.Воронеж, ул.Ленинградская, д.26а, кв.27. ООО ""Продальянс"" ИНН 3665810667. Подписка была оплачена по п/п № 663 от 21.07.2023."
добрый день, подскажите пожалуйста каким образом учредитель МУП администрация города должна принять дебиторскую задолженность по оказанным услугам по теплоснабжению физическим лицам и юридическим лицам при завершении ликвидации МУп, по какому КБК данные доходы будут зачисляться в бюджет города
Здравствуйте! Ядо сих пор не получил первый номер журнала(( Заказ №480951454. В 2023 году часто терялись журналы,я обратился к вам,и мне подключили доставку бандеролью.Приходили СМС с уведомлением,в этом годку не было оповещений. Отправка бандеролью сохранилась на 2024 год?
Здравствуйте! Ядо сих пор не получил первый номер журнала(( Заказ №480951454. В 2023 году часто терялись журналы,я обратился к вам,и мне подключили доставку бандеролью.Приходили СМС с уведомлением,в этом годку не было оповещений. Отправка бандеролью сохранилась на 2024 год?
Добрый день! Проконсультируйте, пожалуйста. С физическим лицом с февраля 2023 г. по декабрь 2023 г. заключался договор ГПХ помесячно. В январе 2024 г. уже не заключался. Должны ли мы оплачивать больничный лист ему, полученный в январе 2024 г.?
Добрый день! Вопрос: Нужно ли отменять доплату за вредные условия труда работнику, которые ему были установлены по результатам соут при перемещении его в новый корпус здания, если соут еще не проведена? На проведение внеплановой соут дается 12 месяцев!
Отключите адрес от подписки. Я не имею отношения ни к бухгалтерии, ни к управлению, ни к кадрам! Мне не нужна эта информация!!!! Иначе, я обращусь в прокуратуру о навязывание услуг!!! Я отписывалась от рассылок ещё 5 лет!!!!! Назад
Добрый день! Подскажите пожайлуста, если сотруднику выслуга лет за октябрь,ноябрь месяц была начислена в декабре месяце. Как эти начисления отразить в отчете ЕФС-1 в разделе 2 .Отразить декабрем или отрезить в тех месяцах за котырые были эти начисления
Добрый день. По телефону мне сказали , что мой диплом на законченный курс в ноябре 2023 есть в личном кабинете в электронном виде . Я не могу его найти . Где Вы его спрятали ? В каком разделе ?
"Добрый день! ООО на УСН 15% арендует у физ лица помещение. В договоре прописано ""арендатор ежемесячно оплачивает сумму компенсации всех ежемесячных затрат арендодателя по помещению по выставленным счетам (квитанциям) от управляющей компании."" можно ли данные расходы учесть в УСН 15%?"
Здравствуйте, почта поменялась, ее восстановить не вышло. И сейчас в актионе зарегистрировалась по новой почте, но обучение не получается проходить. На новой почте по которой я сама зарегистрировалась, не приходят никакие уведомления. А как эту проблему решить, не знаю
Добрый день! Уже не первый раз отписывалась от рассылок журнала «Директор по персоналу», но письма все ещё приходят и с разной периодичностью. Прошу отписать меня от всех рассылок, поскольку они никак не связаны с моей проф деятельностью. Почта: antonova.rus@yandex.ru
Добрый день! Мы так и не получили документ по ЭДО № МП/37599136 от 24 окт. 2023, наш ИНН/КПП: 2451000818/997550001, пришлите по ЭДО либо бумажный, подписант по состоянию на 24.10.2023: Бугоренко Екатерина Эмильевна на основании доверенности № Д297/22 от 01.12.2022
Добрый день, хотела бы заказать оригинал документов Заказ оригинала документа невозможен, потому что у АНО «Сибирский водно-моторный клуб» не указан фактический адрес организации.  Напишите в чат , чтобы заполнить адрес организации, после этого вы сможете заказывать оригиналы самостоятельно через Личный кабинет.
Наше предприятие заключило госконтракт с бюджетной организацией, для проведения расчетов в казначействе открыли лиц счет . Как вести бух учет поступивших ДС на казначейский счет и в какой момен их включать в доход( когда они поступят на расчетный счет)?
"Добрый день. Получен журнал Административная практика ФАС № 01/2024 и Госзаказ в вопросах и ответах. В личном кабинете, во вкладке ""Доставка печатных изданий"" размещена информация ""В отправлении есть счет-фактура за Декабрь на товары"". Однако журнал доставлен без указанного документа."
"Добрый день. Меня зовут Толмачева Ольга Николаевна. Меня не пускает в Систему Юрист, оплаченную АО ""Завод ТО ТБО"" (ИНН 5190400081, КПП 773601001). Почта, к которой привязан вход: rizhaya2010@yandex.ru. Куки и кеши почищены, но Система меня разлогинивает. Мой телефон: +79113084116."
Это ООО Феникс-С,Пятигорск Ставропольское шоссе 177, ИНН 2632063390 ,тел контактный  8 (928) 815-86-89  Убедительная просьба перестать терроризировать звонками от Вашей компании,звонить ежедневно по нескольку раз и разным сотрудникам нашей компании,заявляем запрет и отказ от обратных звонков от Вашей компании!
Наш сотрудник 29.12.2023 ушел в отпуск, со всеми праздниками должен был выйти на работу 05.02.2024г. Но 16.01.2024 данный сотрудник пришел и написал заявление на увольнение. Вопрос могу ли я его сейчас уволить или необходимо дождаться, когда закончится его отпуск?
"Доброе утро! Подскажите, пожалуйста, у меня было оплачено обучение по программе ""Всероссийская аттестация специалистов по управлению персоналом"". Почему сейчас этого продукта нет? До конца обучения мне оставалась примерна 1 тема и итоговый текст , срок был до февраля 2024?"
"Добрый день. Не получены документы по оплаченной программы обучения высшей школы юрист п/п УКБП-000238 от25.05.23 сумма оплаты 33 т.р.Оплата за комплекс образовательных услуг ""Высшая школа Юрист  компании. Все программы"" по счету № 481585306 от 23.05.2023 г. Сумма 33000-00 Без налога (НДС"
Здравствуйте Подскажите, ИП занимается оказанием услуг по получению сертификата для своего подрядчика можно ли им применять НПД если они получают деньги от заказчика но ИП на НПД будет оплачивать услуги госорганам (оплата госпошлин) и будет платить за услуги лаборатории,
"Добрый день! Верно ли я понимаю, что агент на УСН, приобретающий услуги от своего имени для комитента, должен заполнять в журнале учета счетов-фактур раздел ""выставленные счф"" и также раздел ""полученные счф"" - в нем указываются данные счф поставщика услуг."
"Пожалуйста, в очередной раз раз прошу направить в адрес ОНТ ""Малые Дубки"" оригинальные документы (договор на подписку по журналу ""Упрощенка"" на 2024 год и счет на оплату), оплата была произведена летом 2023 года, а документов нет до сих пор."
Добрый день! Я жду диплом (печатную версию) по пройденному курсу. Мне на почту писали запрос с уточнением адреса почтовой доставки. Ответила - но получен ли мой ответ - неизвестно. Вопрос - диплом мой отправлен ли? И по какому адресу?
"Здравствуйте. Обнаружено несоответствие в данных юридического лица, опубликованных в вашей системе и содержащихся в выписке ЕГРЮЛ. В частности: Юр.лицо ООО ""НЕФТЕКАМЮГ"" (ИНН 6147042138) имеет по выписке из ЕГРЮЛ три оквэда, тогда как у вас в сервисе фигурирует только два."
Добрый день! Если в лицензии указан адрес мест осуществления лицензируемого вида деятельности с указанием вида работ, то может ли организация осуществлять лицензируемую деятельность в другом регионе? Например указан г. Ижевск, а организация участвует в котировке с лицензией из Самары?
Добрый день, можете подсказать такой момент, не отправили уведомление по страховым взносам за декабрь, я так поняла надо было 29.12 это сделать, пытаюсь отправить сейчас с кодом 34/03, мне пишет ошибку, что такой код не проходит, что нужно сделать
Добрый вечер! Подскажите, пожалуйста, я принимала участие в олимпиаде актионада и прошла во 2 этап по двум направлениям. Там была речь про то, что заранее пришлют ссылку на прохождение 2 этапа, но на почту так ничего и не пришло
Здраствуйте. Я уже несколько раз отписывался от всех ваших рассылок, но письма все равно приходят. Прошу удалить эл. почту sashacorsar@mail.ru из ваших баз данных. Если продолжат приходить ваши рассылки, то с моей стороны будет подана жалоба в УФАС и Роскомнадзор.
мне были отправлены сертификаты о прохождении курсов письмом 80090291492680, видимо оно затерялось. С 19 декабря информация о движении отсутствует. От Ростова на Дону до пункта назначения ( Луганск ) около 600 км. Прошу содействия в его поиске или отправке повторно.
Добрый день. Можете подсказать каким документ в настоящий момент необходимо оформлять реализацию готовой продукции, если накладная на сторону ф.0510458 согласно приказа 61н в данном случае не применяется? должен ли это быть электронный документ, или он может быть подписан на бумаге?
Добрый день, как быть , если я не забрала во время документы из почтового отделения и они отправлены обратно ? Возможно ли отправить их мне еще раз и уведомлять меня о том , что они отправлены и когда приедут ?
Добрый вечер. Я отзываю своё согласие на обработку всех персональных данных. Я запрещаю дальнейшую передачу всех моих персональных данных, хранение и обработку. Я требую удалить все мои персональные данные из баз Актиона. А также прошу сообщить как я могу удалить
Добрый день, отключала все рассылки, почему с нового года они все возобновились???? У меня нет времени каждый раз заходить в каждую и отключать. Просьба отключить все рассылки от моего почтового адреса, разом, я сама могу включить то, что меня интересует
Здравствуйте, подскажите, как можно воспользоваться программой, если при входе появляется требование оплаты. Сообщить об оплате в поддержку тоже невозможно. В личном кабинете Актион такая информация: «БухСофт Онлайн. Бухгалтерия + Зарплата и кадры. Тариф Комфорт Доступ оплачен 1 янв. 2024 — 31 дек. 2024»
Добрый день, со мною связывались с Вашего центра, по поводу документов удостоверяющих личность, и диплома. На данный момент, есть трудность, в решении этого вопроса, ввиду того, что временно нахожусь за пределами города, выслать по электронной почте, мне их не кому.
Добрый день, к нам не приходят по ЭДО документы от Актион-пресс. Приходится заказывать бумажный вариант закрывающих документов. С кем можно связаться по данному вопросу? Компания является клиентом оператора ЭДО – «КАЛУГА АСТРАЛ»  Наименование организации  ООО Компания «Объединенная Энергия» Идентификатор 2AE3489528E-4484-409D-B152-27FE31695B87
Добрый день. Помогите, пожалуйста. У меня видимо 2 аккаунта. Сейчас оплачена вип версия на весь 2024 год, пришел код активации, но при попытке его активировать, пишет, что он уже активирован. Как можно решит этот вопрос и удалить второй ненужный аккаунт?
Здравствуйте! Скажите, пожалуйста, призывник, служащий по альтернативной службе, берет отпуск без сохранения заработной платы и уезжает в другой город, входит ли отпуск без сохранения в срок прохождения альтернативной гражданской службы и должен кому то сообщать о поездке в другой город?
Добрый день! Вопрос- генеральный директор , он же учредитель в одном лице, был оформлен без выдачи з/платы до момента ведения полной деятельности ООО Застройщика. С января установил оклад себе ежемесячно, какие отчеты сдать в органы , при изменении з/платы сотрудника?
Меня задолбали ваши рассылки от АКТИОН, мне уже надоело отписываться, лезите из всех щелей. Вычеркните мой адрес и ничего не высылайте!!!!!!!!!!!!!!Замусорили всю почту. От разных людей всё шлёте, СИЛ НЕТ с вами бороться. Напишу в прокуратуру если не перестаните слать
Добрый день. Можно задать вопрос? Если ликвидация ООО началась в ноябре 2023 года, а промежуточный баланс будем сдавать по срокам 23.01.2024 г. Надо ли мне сдать годовой баланс за 2023 год. А потом сдать промежуточный на дату 23.01.2024 г.? Спасибо
Доброе утро. Я главный бухгалтер ИП Им ОВ Бибченко Татьяна Николаевна. Когда открываю систему, в моем профиле горит Гусаренко Светлана Николаевна с моими данными и номером телефона. Все письма, отправленные от Вас в моем профиле, адресованы Светлане Николаевне. Прошу исправить
Добрый день. Мы провели аукцион на капитальный ремонт. НМЦК рассчитана с учетом НДС. Подрядчик ставший победителем аукциона не является плательщиком НДС. Пересчитывать сметы подрядчик отказывается. Можем мы подписать контракт, в контракте указать сумму буз НДС, а приложить сметы с НДС?
Добрый день, я бы хотела узнать прошла ли я во второй этап Актионады по бухгалтерии, потому что почта, на которую должны были прийти результаты( в моих данных) не работает больше. И у меня не получается её изменить и узнать результаты
Здравствуйте. Нашей организации оказали услуги в рамках проекта, мы эти услуги перевыставили нашему заказчику в той же сумме. Одна из услуг была с НДС. Нужно ли в этом случает заполнять и сдавать журнал учёта счетов-фактур? Наша компания работает на ОСНО.
Добрый день. ИНН 6143068745 в Вашем акте сверки значится накладная №АП/39530985 от 02.03.2023г. к нам она не поступала, по ЭДО нет, в списке документов ее тоже нет. Из-за нее у нас не идет сверка за 2023г. на сумму 19299,00 рублей
Добрый день! На мой личный номер телефона 89219091512 после предыдущей в ноябре, ранее в сентябре, а до этого в марте 2023 года блокировки снова начали приходить смс от Action с приглашениями на мероприятия. Куда надо написать, чтобы такого не повторялось?
"Добрый вечер! как получить закрывающие документы по оплате доступа за БСС ""Система Главбух"" 12 месяцев по счету N 10260 от 04.12.2023 г. Оплата ПП №638 от 12.12.2023 на сумму 26194 руб., ПП №4 от 10.01.2024 г. на сумму 26193 руб.?"
Здравствуйте! Подскажите пожалуйста, как можно получить презентацию которая была сего в 11:00 по новым штрафам при работе с персональными данными? Была осуществлена ошибочная регистрация на имя Балушкина Наталья Алексеевна. Можно ли направить данную презентацию и материал на эл.почту qwe1337686@mail.ru? Спасибо!
Доброго утра. Я не могу с 18 января попасть в ЛК и соответственно отправлять отчетность. Направила обращение ##29914895## и прикрепила скриншот что нет полей для ввода логина и пароля ПК. Но до сих пор ничего не решено. Даже не пишут..
Добрый день! Подскажите, у меня действующая подписка с 02.01.2023 по 31.01.2024, а последующая оплаченная с 02.01.2024 по 31.01.2025. Получается январь месяц входит и в первую и во вторую подписку. Я так понимаю вторая должна начинаться с 01.02.2024 по 28.02.2025 ?
Здравствуйте, я обучалась в школе Актион, но привязка была к личной почте lowat-1969@mail.ru и тел.+79788799606, сейчас к рабочей почте по новому месту работы и другому тел., как можно все увязать, чтобы не подгружать заново документы для получения диплома новой учебы?
